ma_GeV,gl,gtau
0.0165958690743756,3.3176789815755464e-08,8.752924897437585e-06
0.01698243652461746,3.442312700423667e-08,8.757283210645397e-06
0.017378008287493762,3.5722042584078796e-08,8.76197942326464e-06
0.01778279410038923,3.707611905434177e-08,8.767033728013174e-06
0.018197008586099826,3.84820386269178e-08,8.771087535424785e-06
0.018620871366628693,3.994813448975044e-08,8.77550647291864e-06
0.019054607179632487,4.1477432355036964e-08,8.780313078793475e-06
0.019498445997580455,4.307314437065523e-08,8.785531259494463e-06
0.01995262314968879,4.4738683294846064e-08,8.791186383730807e-06
0.020417379446695322,4.646671604579819e-08,8.795230510165434e-06
0.02089296130854041,4.827072799857436e-08,8.799676211416363e-06
0.021379620895022326,5.015469224382298e-08,8.8045487825276e-06
0.02187761623949552,5.212283850937688e-08,8.809875079095313e-06
0.022387211385683423,5.417967358853119e-08,8.815683627273335e-06
0.022908676527677748,5.631336990530566e-08,8.819399676649386e-06
0.023442288153199226,5.8543921714821926e-08,8.82358993436362e-06
0.023988329190194904,6.087664684055461e-08,8.82828544619051e-06
0.024547089156850287,6.331722753011389e-08,8.833519229330028e-06
0.02511886431509582,6.587174118837393e-08,8.839326418810153e-06
0.025703957827688646,6.851717175520584e-08,8.841934647961889e-06
0.026302679918953815,7.12862051330601e-08,8.845014368155062e-06
0.026915348039269142,7.41858950385773e-08,8.84859726864641e-06
0.027542287033381692,7.722379825332591e-08,8.852717050528155e-06
0.028183829312644553,8.040801837183833e-08,8.857409575841338e-06
0.028840315031266057,8.370380001027567e-08,8.858114432315986e-06
0.02951209226666384,8.715920337864169e-08,8.859352451379969e-06
0.030199517204020195,9.078382355023134e-08,8.861161091888427e-06
0.03090295432513592,9.458797889706534e-08,8.863580227833131e-06
0.03162277660168379,9.8582776837158e-08,8.8666523349176e-06
0.032359365692962806,1.0270173446892851e-07,8.863651918483399e-06
0.03311311214825915,1.070251014536848e-07,8.861028847061237e-06
0.033884415613920284,1.1156546678359188e-07,8.858811748818172e-06
0.034673685045253165,1.1633637859603214e-07,8.857030999091174e-06
0.03548133892335753,1.21352429521068e-07,8.855718842736427e-06
0.03630780547701018,1.2652978210917822e-07,8.847946957692194e-06
0.03715352290971728,1.3197408449786702e-07,8.840570362877206e-06
0.038018939632056124,1.3770259025453776e-07,8.833620983180547e-06
0.03890451449942805,1.4373391202856048e-07,8.827132637302419e-06
0.039810717055349776,1.50088140366757e-07,8.821141172183453e-06
0.0407380277804113,1.5660733620380046e-07,8.805584195911386e-06
0.041686938347033554,1.6346795190811165e-07,8.790052753010877e-06
0.04265795188015926,1.7069198979889272e-07,8.774559913343093e-06
0.04365158322401656,1.78303080721796e-07,8.759119435789064e-06
0.04466835921509635,1.8632659339202427e-07,8.743745800880082e-06
0.04570881896148752,1.9459337793316303e-07,8.719655216656096e-06
0.04677351412871981,2.033082504670726e-07,8.69557768928308e-06
0.0478630092322638,2.125004754069411e-07,8.671528062564982e-06
0.04897788193684466,2.2220124579311616e-07,8.647521817855582e-06
0.05011872336272725,2.3244371542135293e-07,8.62357509928854e-06
0.05128613839913649,2.4294950784789973e-07,8.588622647360376e-06
0.05248074602497722,2.5402047692960937e-07,8.553180301874718e-06
0.05370317963702533,2.6568935534332536e-07,8.517246905380015e-06
0.05495408738576248,2.779896871964446e-07,8.48082150970934e-06
0.05623413251903491,2.909553741783415e-07,8.443903381951985e-06
0.05754399373371567,3.043610942492456e-07,8.399346098209632e-06
0.05888436553555896,3.1847308417637495e-07,8.354341698554588e-06
0.06025595860743581,3.3331951655740106e-07,8.308894139990764e-06
0.06165950018614822,3.4892457688310083e-07,8.26300763037266e-06
0.0630957344480193,3.6530645871731027e-07,8.216686628282442e-06
0.06456542290346562,3.821732813557974e-07,8.163495015696473e-06
0.06606934480075964,3.9976991311661864e-07,8.109420450104948e-06
0.0676082975391982,4.1807245238222106e-07,8.054466251665068e-06
0.06918309709189363,4.370363682166751e-07,7.998636786746138e-06
0.07079457843841387,4.565911965252834e-07,7.941937495272362e-06
0.07244359600749906,4.766650008951567e-07,7.884876417532222e-06
0.07413102413009177,4.970897214912856e-07,7.826949108428754e-06
0.07585775750291837,5.176815446614548e-07,7.768163873745248e-06
0.07762471166286912,5.382083132383294e-07,7.708530191989021e-06
0.07943282347242821,5.583871866972519e-07,7.648058729959827e-06
0.08128305161640995,5.782830944737332e-07,7.591974742117278e-06
0.08317637711026708,5.971244338792079e-07,7.534679268419366e-06
0.08511380382023759,6.145001143245516e-07,7.4761814065332e-06
0.08709635899560812,6.299879627424186e-07,7.416492535779509e-06
0.0891250938133746,6.431807080498797e-07,7.355626354820769e-06
0.09120108393559095,6.548677759544187e-07,7.306451066961853e-06
0.09332543007969905,6.636288258179199e-07,7.255829254747117e-06
0.0954992586021437,6.69257995444392e-07,7.2037615156077985e-06
0.09772372209558113,6.716655850550816e-07,7.150251496773592e-06
0.1,6.708835070147438e-07,7.09530599583237e-06
0.10232929922807536,6.689601323038799e-07,7.059007124168941e-06
0.10471285480509004,6.642104166044285e-07,7.02110140531335e-06
0.10715193052376068,6.56922808506405e-07,6.9815664559623855e-06
0.1096478196143185,6.47431518685376e-07,6.940383024303785e-06
0.1122018454301963,6.360898316328245e-07,6.897535234741319e-06
0.1148153621496884,6.255480090100679e-07,6.878308154460584e-06
0.11748975549395302,6.137468810899868e-07,6.857236706253566e-06
0.12022644346174131,6.009685114181959e-07,6.834254256510097e-06
0.12302687708123812,5.874605212059284e-07,6.8092966630155215e-06
0.1258925411794169,5.734336378463464e-07,6.782302835760299e-06
0.12882495516931347,5.61823306079845e-07,6.7865676882979354e-06
0.13182567385564073,5.499680055358386e-07,6.789648420928808e-06
0.13489628825916533,5.379687775261642e-07,6.791451371463053e-06
0.13803842646028835,5.259016019036169e-07,6.791879696759673e-06
0.14125375446227553,5.138209904863682e-07,6.790833664261416e-06
0.1445439770745928,5.042598912649402e-07,6.8219857423120455e-06
0.14791083881682074,4.947121812531186e-07,6.852641098988233e-06
0.15135612484362074,4.851814691089129e-07,6.882669961818939e-06
0.1548816618912483,4.7566053490379e-07,6.9119308525866105e-06
0.15848931924611143,4.66132750001059e-07,6.940270146525068e-06
0.162181009735893,4.591437136110995e-07,7.006751080290185e-06
0.16595869074375597,4.521941759867496e-07,7.075586560833107e-06
0.1698243652461746,4.45244252673048e-07,7.1468616613124805e-06
0.17378008287493762,4.382437464523293e-07,7.220662239596652e-06
0.1778279410038923,4.311300130475308e-07,7.2970743332781046e-06
0.18197008586099828,4.255390517305309e-07,7.406026490606509e-06
0.18620871366628694,4.197319102171634e-07,7.520900042678348e-06
0.19054607179632485,4.1357539776457806e-07,7.64215642164276e-06
0.19498445997580457,4.06879021409817e-07,7.770305800449528e-06
0.19952623149688783,3.9934818035878473e-07,7.905913667315389e-06
0.20417379446695316,3.9162831693434325e-07,8.073626448086341e-06
0.2089296130854041,3.814829320351277e-07,8.255589514816757e-06
0.21379620895022325,3.6402871535452787e-07,8.453787055342034e-06
0.2187761623949552,3.502365645819625e-07,8.670610676224673e-06
0.22387211385683425,3.426986741009037e-07,8.908973612973453e-06
0.2290867652767775,3.3923108509876745e-07,9.155883594671592e-06
0.23442288153199223,3.394591637814325e-07,9.428813968877387e-06
0.239883291901949,3.4286902219277453e-07,9.732408224387847e-06
0.24547089156850285,3.492215013207638e-07,1.0072555395678674e-05
0.25118864315095824,3.584837226307643e-07,1.0456855239077673e-05
0.2570395782768865,3.6832667764623207e-07,1.0822483313754814e-05
0.26302679918953814,3.8098948473757867e-07,1.1238027626861073e-05
0.2691534803926914,3.968033424126405e-07,1.1715415419924528e-05
0.2754228703338169,4.1630048500026226e-07,1.2270965232448916e-05
0.2818382931264455,4.402942465726795e-07,1.2927707188398167e-05
0.2884031503126606,4.6163570164196677e-07,1.3474489330147059e-05
0.2951209226666385,4.871184546913881e-07,1.4109201086662504e-05
0.30199517204020193,5.177464395412728e-07,1.485726788313771e-05
0.30902954325135923,5.550040567351751e-07,1.5755719707676672e-05
0.316227766016838,6.011700526593585e-07,1.6861018947215318e-05
0.3235936569296281,6.397400723464283e-07,1.770552280059336e-05
0.3311311214825915,6.860107094630065e-07,1.8714273105772664e-05
0.33884415613920277,7.425533421705347e-07,1.9946339142443365e-05
0.34673685045253166,8.134410283487112e-07,2.1495404981145746e-05
0.35481338923357536,9.055933426829047e-07,2.3521088756504483e-05
0.3477012981215441,9.096550671522605e-07,2.398897487758908e-05
0.3362214101356662,9.663256460794617e-07,2.609574105403588e-05
0.3257164875679604,1.0291407245144151e-06,2.8369299882567596e-05
0.3151547840842453,1.0951212674000855e-06,3.077220885369727e-05
0.3065946569617491,1.1694619721018696e-06,3.3327563388052215e-05
0.29637144185450914,1.2603410827747603e-06,3.644713165096884e-05
0.28571291069664534,1.3619810189074552e-06,3.985907061632795e-05
0.2759987225080887,1.47028184955953e-06,4.3326891915055496e-05
0.2671578698085923,1.5884816297540974e-06,4.6898914266942946e-05
0.25860020927659444,1.7262230390458134e-06,5.078874610569135e-05
0.2503166696373618,1.8882487824141925e-06,5.500091356024525e-05
0.24229847018925446,2.0815039197879077e-06,5.953444046757085e-05
0.23406036526260454,2.3337364227987232e-06,6.471221589582556e-05
0.22610235443943574,2.662864180514842e-06,7.043813260116333e-05
0.21885979334189282,3.0740282168295324e-06,7.617220949847606e-05
0.21184922757841831,3.6606794977021022e-06,8.244938563580082e-05
0.11555850970970041,1.1970548993711291e-05,0.00013218921902488498
0.11491758043259648,1.201499620239809e-05,0.00013218958002665022
0.11428020598100332,1.2470730277675782e-05,0.0001367126763478641
0.11364636663857243,1.2513988698136467e-05,0.0001367130414836724
0.11301604279831065,1.2840548724774444e-05,0.00013981422254126568
0.11238921496197234,1.2881679191295776e-05,0.00013981458774002507
0.11176586373945471,1.292112438403342e-05,0.00013981494889768527
0.11114596984820103,1.325271611854613e-05,0.0001429864808222016
0.11052951411260199,1.328933544788282e-05,0.00014298684204216844
0.10991647746340323,1.3626158942688934e-05,0.00014623031627837267
0.10930684093711576,1.3659425557824266e-05,0.0001462306775609187
0.10870058567542769,1.4000973329022579e-05,0.00014954772584612448
0.1080976929246234,1.403032702239199e-05,0.0001495480871913245
0.10749814403500225,1.4538154119858525e-05,0.00015466508688371467
0.10690192046030013,1.4563285712238027e-05,0.0001546654523671842
0.10630900375711864,1.4585657159225976e-05,0.00015466581380633085
0.1057193755843527,1.4936435252850005e-05,0.00015817418101153385
0.10513301770262352,1.49533776184449e-05,0.0001581745425134655
0.10454991197371513,1.530668533181256e-05,0.00016176249185530922
0.10397004036001112,1.531756265110039e-05,0.00016176285342013575
0.10339338492393972,1.5672673128686036e-05,0.0001654321899162328
0.10281992782741735,1.5676844736341265e-05,0.00016543255154391975
0.10224965133129557,1.621380423947892e-05,0.00017109302172468275
0.10168253779481497,1.6210598660126652e-05,0.00017109338749416136
0.10111856967505777,1.6571038991811236e-05,0.00017497435567477728
0.10055772952640557,1.65597818896298e-05,0.0001749747215079222
0.1,1.6544444677771716e-05,0.00017497508329315784
0.09944536384320461,1.689978292653093e-05,0.00017894408884771895
0.09889380389907344,1.6875606750309108e-05,0.00017894445069618044
0.09834530310581907,1.722924185514639e-05,0.00018300348621249333
0.09779984449628437,1.7195693809604855e-05,0.00018300384812396033
0.09725741119741829,1.774473773291686e-05,0.00018926550198043753
0.09671798642975425,1.77008497949906e-05,0.00018926586803723398
0.09618155350689075,1.805274261317533e-05,0.00019355900963388445
0.09564809583497402,1.799847417828092e-05,0.00019355937575478473
0.09511759691218694,1.7939545764528994e-05,0.00019355973782445057
0.09459004032823724,1.8281441844380704e-05,0.00019795026538078905
0.09406540976384968,1.821176693548153e-05,0.00019795062751387063
0.09354368899026165,1.854884844202777e-05,0.00020244074565087418
0.0930248618687214,1.846820886540921e-05,0.00020244110784749998
0.09250891234998869,1.9011948160119213e-05,0.00020936778734219512
0.09199582447383768,1.8919178988963655e-05,0.0002093681536874249
0.09148558236856374,1.924877807978015e-05,0.0002141172389399024
0.09097817025049286,1.9144747661833207e-05,0.00021411760534938203
0.09047357242349294,1.9036322376405548e-05,0.00021411796770469767
0.08997177327848796,1.935284651368954e-05,0.00021897478026233378
0.08947275729297549,1.923339233668982e-05,0.00021897514268121788
0.08897650903054685,1.9543312877977696e-05,0.00022394212171609142
0.0884830131404093,1.941300860087459e-05,0.00022394248419866427
0.08799225435691076,1.99384908438074e-05,0.00023160481090693383
0.08750421749906795,1.9796006552144577e-05,0.00023160517754174507
0.08701888747009723,2.009561941070913e-05,0.00023685862481137674
0.08653624925694715,1.9942760465656605e-05,0.00023685899151064575
0.08605628792983372,1.9786621816250844e-05,0.00023685935415282774
0.0855789886417789,2.0072573544325274e-05,0.00024223196825873367
0.08510433662815177,1.9906793093371425e-05,0.00024223233096468653
0.08463231720621135,2.018595531580651e-05,0.00024772681053699335
0.0841629157746521,2.001101010322151e-05,0.00024772717330686175
0.08369611781315262,2.051226265912608e-05,0.0002562032683680174
0.08323190888192679,2.0326600308444862e-05,0.0002562036352935842
0.0827702746212768,2.0595662831241373e-05,0.0002620150046659153
0.08231120075114853,2.040181137836747e-05,0.0002620153716561785
0.08185467307069022,2.020628561841291e-05,0.00026201573458559276
0.0814006774578135,2.046312401250442e-05,0.000267958925130695
0.08094919986875622,2.026036105418777e-05,0.00026795928812467604
0.0805002263376477,2.0511402657374488e-05,0.00027403728548424457
0.08005374297607698,2.0301987898695768e-05,0.0002740376485418678
0.0796097359726636,2.0547543271761065e-05,0.00028025351029400166
0.07916819159263001,2.033206202954432e-05,0.0002802538734161426
0.07872909617737639,2.0804453895154568e-05,0.00028984283558566225
0.07829243614405844,2.0580992490027398e-05,0.00028984320286754966
0.07785819798516755,2.081922346425478e-05,0.0002964175573606387
0.07742636826811262,2.059078326944922e-05,0.0002964179247074403
0.07699693363480427,2.0362635190974586e-05,0.0002964182879896331
0.0765698808012419,2.0591617567147167e-05,0.0003031417690634893
0.07614519655710322,2.0359358276033488e-05,0.00030314213241049544
0.07572286776533475,2.0584370929998852e-05,0.0003100181182086834
0.07530288136174584,2.034851256364125e-05,0.00031001848161990044
0.07488522435460486,2.0801855172197097e-05,0.00032062580877133067
0.07446988382423703,2.0560188315903127e-05,0.000320626176345669
0.07405684692262443,2.0780710313866595e-05,0.00032789872499775505
0.07364610087300892,2.0536356815408147e-05,0.0003278990926372839
0.0732376329694972,2.0293561907890003e-05,0.00032789945620927667
0.07283143057666744,2.0507235520147125e-05,0.00033533696731260983
0.07242748112917803,2.0262413397779493e-05,0.0003353373309493434
0.07202577213137946,2.0473527321176686e-05,0.0003429435418210156
0.07162629115692776,2.022705976083399e-05,0.00034294390552165046
0.07122902584840005,2.066634494043716e-05,0.0003546777416318215
0.07083396391691181,2.041578960136776e-05,0.0003546781094999805
0.07044109314173723,2.0167504000148286e-05,0.00035467847329780886
0.07005040136993122,1.992154473131072e-05,0.00035467883307085723
0.06966187651595343,1.9677962532712956e-05,0.00035467918886378165
0.06927550656129393,1.987765199457315e-05,0.00036272408777529775
0.06889127955410183,1.963354017501166e-05,0.00036272444363122527
0.06850918360881578,1.9831814761699823e-05,0.0003709518183999304
0.06812920690579609,1.9587420614732945e-05,0.00037095217431880973
0.06775133769095873,1.978447917694471e-05,0.000379366163712303
0.06737556427541214,1.9540025159588693e-05,0.00037936651969484945
0.06700187503509578,1.995861516278265e-05,0.0003923465092504896
0.0666302584104204,1.9711545208216784e-05,0.0003923468693115386
0.06626070290591013,1.946736774546416e-05,0.00039234722538873424
0.06589319708984719,1.9662160427820916e-05,0.0004012464797383565
0.06552772959391844,1.9418380210782698e-05,0.00040124683587915773
0.06516428911286358,1.9612540336109587e-05,0.00041034794387352267
0.06480286440412508,1.9369304559542337e-05,0.000410348300078125
0.06444344428750072,1.956296963199019e-05,0.00041965583999614627
0.06408601764479793,1.9320407363019274e-05,0.00041965619626355903
0.06373057341948973,1.9733759366723235e-05,0.0004340146549133748
0.06337710061637235,1.94892564792882e-05,0.00043401501526237844
0.06302558830122533,1.9684475497135542e-05,0.0004438593481696927
0.06267602560047374,1.944086555654236e-05,0.00044385970858354374
0.06232840170085129,1.9200445662194932e-05,0.00044386006500950334
0.061982705849065824,1.9393301313606893e-05,0.00045392769119832836
0.06163892735146677,1.9153884261543438e-05,0.00045392804768820504
0.06129705557371468,1.9346732072332795e-05,0.00046422402757162685
0.060957079940452144,1.9108382370000463e-05,0.00046422438412462117
0.06061898993497573,1.9518966739228666e-05,0.00048010769662044884
0.06028277509891219,1.927906268789809e-05,0.0004801080572593559
0.05994842503189409,1.9474315413573396e-05,0.0004909978345934503
0.05961592939123794,1.92355889883707e-05,0.0004909981952961976
0.05928527789162453,1.900012043453223e-05,0.0004909985520085639
0.05895646030478096,1.919355167291951e-05,0.0005021353345368205
0.058629466459164024,1.89592965687696e-05,0.0005021356913126394
0.0583042862396454,1.9153041524385914e-05,0.0005135250772584266
0.057980909587198835,1.8920022826919545e-05,0.00051352543409708
0.05765932649858938,1.9114136338830447e-05,0.0005251731528037777
0.05733952702606362,1.8882370204324495e-05,0.0005251735097066292
0.05702150127704171,1.865381193817161e-05,0.0005251738626615446
0.0567052394138117,1.8428420593844875e-05,0.000525174211712224
0.0563907316532253,1.8206155086365657e-05,0.0005251745569018343
0.056077968266395155,1.860237960967639e-05,0.0005431432036693826
0.0557669395783936,1.8378847345447005e-05,0.0005431435528121446
0.055457635967953584,1.8570274339024198e-05,0.0005554630373294807
0.05515004786717134,1.834797956871858e-05,0.0005554633865352614
0.05484416576121016,1.8539955256007725e-05,0.0005680622993610466
0.05453998018800579,1.831889184955443e-05,0.0005680626486293372
0.05423748173797407,1.851144861675436e-05,0.00058094732752653
0.05393666105371996,1.829160701807103e-05,0.0005809476768581068
0.053637508829747965,1.8074816531875002e-05,0.0005809480223245804
0.053340015812173965,1.8472129453251255e-05,0.0006008248996897146
0.05304417279843927,1.8254096182087826e-05,0.0006008252491132012
0.05274997063702609,1.8448230106836085e-05,0.0006144530222889414
0.0524574002271743,1.8231382432300927e-05,0.0006144533717760697
0.052166452518599624,1.8426191050575174e-05,0.0006283902467862809
0.05187711851121397,1.8210510485743727e-05,0.0006283905963365289
0.05158938925484718,1.8406015916125473e-05,0.0006426435839717889
0.05130325584896998,1.8191482144135667e-05,0.0006426439335839365
0.051018709442418445,1.797989966591886e-05,0.0006426442793283289
0.0507357412331204,1.7771223814730326e-05,0.0006426446212467556
0.050454342467823377,1.7565410460407788e-05,0.0006426449593849391
0.05017450444182355,1.7956452775350357e-05,0.0006646327249019077
0.04989621849869639,1.774938394660031e-05,0.0006646330669125726
0.04961947603002898,1.794308640040133e-05,0.0006797080685726575
0.04934426847515402,1.7737058775488142e-05,0.0006797084106454402
0.04907058732088472,1.793152202416242e-05,0.0006951253388025345
0.04879842410125133,1.7726510494104565e-05,0.0006951256809377723
0.048527770397239434,1.7921749087379318e-05,0.0007108922908906993
0.048258617836529794,1.7717727867450458e-05,0.0007108926330850857
0.04799095809323878,1.7516461639318724e-05,0.0007108929714961007
0.04772478288766115,1.7910421795535764e-05,0.0007352157710630689
0.04746008398601408,1.7707836550205296e-05,0.0007352161133515465
0.047196853200182284,1.7905071713150913e-05,0.0007518920213835775
0.04693508238746453,1.770341022292223e-05,0.0007518923637316809
0.04667476345032194,1.7504444175482616e-05,0.0007518927022931323
0.04641588833612773,1.7308131866798897e-05,0.0007518930371083512
0.04615844903691788,1.7502607596008303e-05,0.0007689471897332161
0.04590243758914325,1.730714526119827e-05,0.0007689475246086776
0.04564784607342342,1.711427288077624e-05,0.0007689478557784936
0.045394666614301915,1.7307805438072617e-05,0.0007863888279632465
0.04514289138000235,1.711573376157332e-05,0.0007863891591936125
0.04489251258218607,1.7505301714041032e-05,0.0008132949738794918
0.04464352247571136,1.7311846950751483e-05,0.0008132953089057506
0.044395913358393976,1.7509249258319908e-05,0.0008317421371219251
0.04414967757076886,1.7316550637564897e-05,0.0008317424722086846
0.04390480749585288,1.7514810807667424e-05,0.0008506077037405186
0.043661295558909456,1.7322841679970208e-05,0.0008506080388846298
0.04341913422721445,1.713336409106262e-05,0.0008506083703248706
0.04317831600982289,1.7330702710643135e-05,0.0008699014988127824
0.042938833457337115,1.714190725114687e-05,0.0008699018303134142
0.042700679161676566,1.6955544738922345e-05,0.0008699021581413383
0.0424638457558487,1.6771578085346413e-05,0.0008699024823448455
0.04222832591372103,1.7157579185138227e-05,0.0008996656101421995
0.041994112349794215,1.697216146655119e-05,0.000899665938059852
0.041761197818976976,1.7169907009855715e-05,0.0009200717460358312
0.04152957511636207,1.698508769117867e-05,0.0009200720740163185
0.04129923707700332,1.6802615968785363e-05,0.0009200723983646965
0.04107017657569369,1.6999473192262078e-05,0.0009409410451299708
0.04084238652674517,1.681755644266808e-05,0.0009409413695402041
0.040615859883769714,1.701530152259918e-05,0.0009622833490545079
0.04039058963946106,1.6833915610126152e-05,0.0009622836735199052
0.040166568825377835,1.6654805980566677e-05,0.0009622839943980596
0.03994379051172818,1.647793863634435e-05,0.0009622843117267748
0.039722247807155525,1.667305763159149e-05,0.0009841103669862277
0.03950193385852525,1.649666306520019e-05,0.000984110684367963
0.039282841850712555,1.6322460845157273e-05,0.0009841109982428962
0.03906496500639174,1.670298804956741e-05,0.00101778163941858
0.03884829658582682,1.6527260247083882e-05,0.0010177819568901625
0.038632829886662876,1.672462185633137e-05,0.0010408667638309344
0.03841855824371819,1.6549310769026212e-05,0.0010408670813596534
0.03820547502877902,1.6747582833794557e-05,0.0010644754859993506
0.03799357365039406,1.6572666610504806e-05,0.0010644758035803117
0.03778284755367036,1.6771856806804155e-05,0.0010886196817268446
0.03757329022007082,1.6597313927741377e-05,0.0010886199993688894
0.03736489516721264,1.6424894132599955e-05,0.0010886203134961507
0.03715765594866666,1.6254566636835063e-05,0.0010886206241490619
0.03695156615375779,1.6086301175810865e-05,0.0010886209313624112
0.036746619407366884,1.6464756335715666e-05,0.001125867262895129
0.036542809369733635,1.629490722156406e-05,0.0011258675736319174
0.03634012973626035,1.6492881421296628e-05,0.0011514038820401725
0.03613857423731677,1.63233262728348e-05,0.001151404192832569
0.03593813663804626,1.652223238418618e-05,0.0011775197017058348
0.03573881073817312,1.6352951609702715e-05,0.0011775200125525539
0.03554059037181061,1.6552797340127527e-05,0.0012042278588445831
0.035343469407270074,1.6383771663731634e-05,0.001204228169745029
0.035147441746871434,1.621674990987648e-05,0.0012042284772090157
0.03495250132675469,1.6051703806502067e-05,0.0012042287812760722
0.03475864211669219,1.5888605551240303e-05,0.0012042290819715233
0.034565858119901975,1.6265525162024583e-05,0.0012454308178152477
0.0343741433728624,1.6100791293060883e-05,0.0012454311219658393
0.03418349194512781,1.6299480711581656e-05,0.001273679264910552
0.033993897939144965,1.613493268849056e-05,0.00127367956910318
0.0338053554900704,1.6334575525336718e-05,0.0013025684199428013
0.03361785876558926,1.6170195837729452e-05,0.0013025687241983754
0.03343140196573489,1.600772601253917e-05,0.001302569025079468
0.03324597932270938,1.5847139718859166e-05,0.001302569322641195
0.033061585100704984,1.5688411055582597e-05,0.0013025696169116777
0.03287821359572679,1.5883787469431897e-05,0.0013321137177910263
0.03269585913541647,1.572518043373077e-05,0.0013321140121237618
0.032514516078876635,1.6101052515491068e-05,0.0013776911894852117
0.03233417881649619,1.5940763692775695e-05,0.0013776914871812043
0.03215484176977702,1.6140270431085014e-05,0.0014089394434668228
0.03197649939116149,1.5980072516274896e-05,0.0014089397412095697
0.031799146163860724,1.5821700131125736e-05,0.0014089400356585577
0.03162277660168379,1.6020432134621746e-05,0.0014408967423130243
0.03144738524886822,1.586212650102129e-05,0.0014408970368295494
0.03127296667991126,1.5705613552550023e-05,0.0014408973280706585
0.03109951549940196,1.5550869324536244e-05,0.0014408976160968788
0.030927026341854146,1.574711194958819e-05,0.0014735791515759827
0.030755493871540585,1.5592403641173863e-05,0.0014735794396564211
0.030584912782328093,1.5967676872045506e-05,0.0015239967010749326
0.030415277797513025,1.581124574436561e-05,0.001523996992454526
0.030246583669658253,1.5656564502543313e-05,0.0015239972806120909
0.030078825180430962,1.5855250129094046e-05,0.0015585636138687122
0.029911997140441075,1.5700569373029392e-05,0.0015585639020770862
0.029746094389080643,1.5900246568241773e-05,0.001593914246794151
0.029581111794364314,1.57455524968924e-05,0.001593914535051397
0.0294170442527707,1.559257181968284e-05,0.001593914820135178
0.029253886689084393,1.5441282260718108e-05,0.00159391510204512
0.029091634056238838,1.5638494675551056e-05,0.001630067246995651
0.028930281335160332,1.5487165701073714e-05,0.001630067528969557
0.028769823534612902,1.586225633493291e-05,0.001685838859121953
0.028610255691043765,1.5709167906726884e-05,0.0016858391443164685
0.02845157286842968,1.5557755657939102e-05,0.0016858394263666668
0.02829377015812438,1.5757469547011958e-05,0.0017240765226933605
0.028136842678706843,1.5605985947628062e-05,0.0017240768048026923
0.02798078557583015,1.5456151670277265e-05,0.0017240770837633835
0.02782559402207126,1.5307945742911154e-05,0.0017240773596530004
0.02767126321678176,1.55052246148112e-05,0.0017631817308284814
0.02751778838593946,1.5356924716749947e-05,0.001763182006773706
0.027365164782000653,1.5555213444000324e-05,0.0018031733171683098
0.02721338768375309,1.5406807719992027e-05,0.0018031735931568096
0.02706245239617009,1.526000023469498e-05,0.001803173866089628
0.026912354250265384,1.5457591650732968e-05,0.0018440722356115474
0.026763088602948612,1.5310662225693672e-05,0.0018440725086042054
0.02661465083688152,1.516530674207731e-05,0.0018440727785608037
0.026467036360335327,1.5021505612957958e-05,0.0018440730455380155
0.026320240607048722,1.5388317032737515e-05,0.0019071663334559123
0.02617425903608654,1.5242751389557737e-05,0.0019071666034993667
0.026029087131699172,1.5441191247052137e-05,0.001950423647076149
0.02588472040318299,1.5295471800380514e-05,0.0019504239171719636
0.025741154384741543,1.5151297249856708e-05,0.0019504241842568377
0.025598384635347294,1.5349062351735e-05,0.001994662357430103
0.02545640673860415,1.5204719740779614e-05,0.0019946626245684923
0.025315216302610955,1.5061899739505504e-05,0.0019946628887618258
0.025174808959825712,1.4920583789924081e-05,0.0019946631500251505
0.0250351803669304,1.5115998390867665e-05,0.002039904708815883
0.024896326204696513,1.4974497714309429e-05,0.002039904970125702
0.024758242177851542,1.5342025978040438e-05,0.0021096984350686965
0.024620924014946206,1.5198732653761226e-05,0.0021096986993969684
0.02448436746822229,1.5056936131597309e-05,0.0021096989607648055
0.02434856831348088,1.5254944773544745e-05,0.002157549666483457
0.02421352234995229,1.511293867937022e-05,0.0021575499279053462
0.02407922540016577,1.4972408891326817e-05,0.002157550186455243
0.02394567330982024,1.4833337772224289e-05,0.002157550442127357
0.023812861947655868,1.5029023787301074e-05,0.0022064864696747302
0.023680787205326403,1.4889728779739638e-05,0.0022064867253905763
0.023549444997271927,1.5086462663504389e-05,0.0022565326851408576
0.023418831260592462,1.4946934432662463e-05,0.0022565329409279388
0.023288941954922312,1.5315512333410927e-05,0.0023337380978102965
0.02315977306230522,1.5174165444132804e-05,0.0023337383565208178
0.02303132058706996,1.5034270079794211e-05,0.002333738612361011
0.022903580555706658,1.489580919310701e-05,0.0023337388653720563
0.022776549016743947,1.475876597216145e-05,0.0023337391155870933
0.022650222040626857,1.4954793398240872e-05,0.002386671302887188
0.022524595719595152,1.4817490880454326e-05,0.0023866715531530285
0.02239966616756233,1.5014583606003892e-05,0.0024408043101426143
0.022275429519995563,1.4877013051512541e-05,0.0024408045604307764
0.0221518819337962,1.507518036071399e-05,0.002496165117434926
0.02202901958718078,1.4937333107546605e-05,0.002496165367774887
0.02190683867956278,1.4800883027873756e-05,0.002496165615348069
0.021785335431435078,1.4665814012416388e-05,0.0024961658601976694
0.021664506084253184,1.4532110169386864e-05,0.0024961661023242404
0.021544346900318825,1.4892428283308822e-05,0.0025815700412226096
